clip_identifier	TranscriptId	transcript	start_timestamp_ms	end_timestamp_ms	speaker_id	match_id	round
6f8uc221_r00_s0_p004	transid-e6efaae4e900b912-001668345291362	"entire like,"	0	1510	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-7a1b578ccf72eaa5-001668345292616	Done!	1875	2300	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-299edf7732839b9f-001668345293323	"The bird is standing on some. ah,"	3764	7045	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-9e2c684779bce11c-001668345294050	stick I think.	7395	8504	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-43ea337fd5608fc1-001668345294679	It is in black and yellow color with the small beak facing towards right.	8995	14145	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-86ee34c159c7bbd5-001668345295311	you can	14980	15848	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-5bec22fbdd1c473c-001668345296324	"Okay, and the background is a"	15164	17015	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-03b0242d2312efdd-001668345296880	"light brown, Right?"	19370	20615	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-93d494f468b5023f-001668345297224	yes.	20485	21130	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p004	transid-cbad99d63bc89b6e-001668345297797	"Yeah, done!"	21940	22800	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-14dfc12d7c92fd27-001668551058484	This is picture of some food item 	2331	4331	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-14dfc12d7c92f0e2-001668551059014	that is place on some ha 	4945	7045	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-29423698815732b1-001668551059352	wooden	7765	8965	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-2942369881573ebc-001668551059925	dusk	9945	10545	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-8ee2af76bf739716-001668551060250		10610	11320	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-29423698815736d2-001668551060720	with yellow color 	11215	12415	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-8eb0c19739b48887-001668551061028	"yes,"	12840	13550	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-14dfc12d7c92f219-001668551061648	"There is knife beside it, right?"	15746	17446	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-bd56960a9eb4411c-001668551062106	"Yes, yes."	16975	17975	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p005	transid-80e91d09482eda39-001668551062415	and	18593	19000	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p006	transid-e88502470b82dfad-001668504710119	You can see a small bird flying in the sky	2425	5305	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p006	transid-e88502470b82dad4-001668504710454	but that's mouth open.	6365	7783	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p006	transid-d9e9f43ac820edff-001668504710850	It is in grey and brown color 	8465	11095	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p006	transid-d9e9f43ac820e0a2-001668504711135	"Okay, and the background is sea?"	12422	13927	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p006	transid-4ff26a99ba17071f-001668504711461	Yes.	14082	14692	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p006	transid-9e53f13275c4d959-001668504711834	"Yeah, done!"	15177	15692	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p007	transid-4c82f86e68cec1b7-001668417791077	There is picture of a dog	1910	3937	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p007	transid-17432e43db65233b-001668417791350	sitting in some sand. 	4340	6297	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p007	transid-2586bed4a56717d6-001668417791615	The color of the dog is brown and	7177	9457	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p007	transid-ffd945166ce20ae5-001668417791875	Okay done!	10077	10727	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p007	transid-73a55d236b2395c2-001668417791960	Okay 	10752	11277	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p008	transid-de83183d61bb180c-001668371341292	There is a picture of a dog walking in some beach area.	4470	8065	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p008	transid-557defd02169a7b0-001668371342036	And the sand that	9330	10925	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p009	transid-b6f64ab6d277ad43-001668572335927	There is a picture of a dog.	1925	3650	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p009	transid-43ecdb22387e7c5c-001668572336635	sitting on some grass and man is holding the dog.	4160	9945	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p009	transid-7ac8939581f1ea1c-001668572337891	Sitting on grass?	11720	13037	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p009	transid-460c17d8081d99ad-001668572338274	"Yes, dried grass."	13060	15179	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p009	transid-9b9382322ef5efdc-001668572338638	"Yeah, okay done."	15147	15987	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p010	transid-5ee22f4ef0d9e1e1-001668534470266	This is the picture of a food items placed in some white bowl.	2725	6270	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p010	transid-8d338814b45b4c1a-001668534470398	You can also see a fork to the left.	6730	9830	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p010	transid-b9168d3e2373f678-001668534470532	Sky blue color fork.	10540	12070	Speaker0	6f8uc221	r00
6f8uc221_r00_s0_p010	transid-0bea6abf71047c04-001668534470783	Okay done.	13478	14235	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p011	transid-853c7512b2a2bdf1-001668453829635	"Ahh, this is picture of some food item."	1465	4885	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p011	transid-8ddaef6c022b7350-001668453830128	You can see some cookies	5660	7295	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p011	transid-971baa87252cef01-001668453830732	and also	8230	9350	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p011	transid-2523ef214b31dceb-001668453831253	"ahh, went to the left"	10049	11882	Speaker1	6f8uc221	r00
6f8uc221_r00_s0_p011	transid-1e4ef1845e5af659-001668453832178	Okay done!	13355	14137	Speaker0	6f8uc221	r00
6gdfvo9y_r00_s0_p000	transid-8ac83ace4e5fd860-001668365304318	Okay. this is a Okay.	2688	4650	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p000	transid-c2e47285d626041e-001668365304960	hhn.	4790	5178	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p000	transid-95aa42a18c6c4743-001668365305265	"but that is this one dog, one white color dog."	5085	9980	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p000	transid-bb8b9be0c85434bb-001668365305882	sleeping in small	10250	11975	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p000	transid-2821ae0481bf78e2-001668365306633	outs type 	12510	13870	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p000	transid-ef999d5e45b28a3e-001668365307296	you see in house.	15378	17513	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p000	transid-8246d9e3ff4f5221-001668365307616	yes. white color couses blue one Right?	18155	21325	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p000	transid-5885462e3bbb112f-001668365308218	yes.	19775	20260	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p000	transid-6c5dd7f40675ce30-001668365308648	"yes, yes, yes."	21995	22995	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-97a11caa56c0297d-001668580492114	In the border.	0	550	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-3287ece7ec5422fa-001668580493770	Got it.	770	1300	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-257634dcbc5d346f-001668580494920	Got it?	1200	1785	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-4896b3f9bd8949bb-001668580495936	Yeah.	1670	2075	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-b16a182a3a3d65b8-001668580496175	Okay. Done.	2211	2665	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-520d83575ec270b9-001668580496916	Okay. Next one this dog is sitting near one window. Okay.	2900	6490	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-b74dedf6c005f451-001668580497598	Um.	6600	7022	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-bf7e9a8ad482be16-001668580498242	"Uh, some blue color glass window and this dog has one uh, silver color tag um, in his neck."	6940	13840	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p001	transid-787ee2c7c1068c6b-001668580498945	Okay. Got it.	14100	14887	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p002	transid-15ab30e896dfc222-001668536169007	Okay ha	4984	6284	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p002	transid-304a50d333aa073e-001668536169750	there is this a bird	7290	8890	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p002	transid-43d74d90804064f8-001668536170248	hm	9020	9465	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p002	transid-eddca320406369d7-001668536171041	if the 	9345	9685	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p002	transid-caffd5d76bbd5a3d-001668536171657		9705	11045	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p002	transid-cc19b8667e58cd01-001668536172252	hm	11480	11970	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p002	transid-e17012c7b04d7e43-001668536172777	and down side of the body is yellow color.	11795	15095	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p002	transid-47d266be60d1f376-001668536173365	got it!	15443	15973	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-dc7233d6dc2e6f49-001668212164670	The next word is	1195	2711	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-02a83fd1a4bf7b6a-001668212165142	Ok next one this is one close up shot of a bird ok. It's feathers are green.	6390	11520	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-e0485010b64938b9-001668212165563	 Like	12095	12860	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-c805465024815367-001668212166035	lite green	13465	14370	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-237a2a6a31a1e9bc-001668212166446	Ok	14840	15345	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-4957ef6e26fa8e65-001668212166919	and it is facing towards the right side of	14959	17800	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-22cc977a42307f67-001668212167325	in our screen.	18670	19950	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-dd2001fafd9e46fa-001668212167971	Ok that is the	21310	24115	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-f6fa473c8f87787a-001668212168488	It's a close up shot and there is only two branches we can see. One at the backside blur	23445	29493	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-65c9c4e27a13ef87-001668212169109	and the one is	30085	31000	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p003	transid-a45615ce2fd84bdf-001668212169580	Got	30775	31000	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-11453e5e51d7ca76-001668369689120		0	450	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-ed3de8f663c46d7e-001668369690624	ahh	500	680	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-c1fefe569008ab5b-001668369691071	It's a box of dog	1062	1940	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-d96344c55e8f6529-001668369691285	Next one	2702	2935	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-63fbed391f03a382-001668369691500	"Ok, this mussels this dish has mussels and the prawns in its bowl and it has white color plate  "	3240	10770	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-05c0afeca30aeb38-001668369691898	"And beside that there are bread bread toast, four bread toast."	10930	14780	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-e1d618ecb2987c8c-001668369692099	And hmm	15610	16845	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-5191f3f8bf95b169-001668369692285	It is placed on one white 	17486	19400	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-576e0e632cb116a4-001668369692476	"color table, wooden table."	19998	21620	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p005	transid-ac2993e1a835c72a-001668369692660	Got it.	22230	22695	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p006	transid-b8e988d335ac3ec0-001668587182107	Okay. Next this is 	2340	4030	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p006	transid-64c889e8af39165b-001668587183314		4050	4890	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p006	transid-b0379b4ffd7ecb57-001668587184215	It's in one okay tray. Okay.	5420	7270	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p006	transid-9193bcadd51f4528-001668587184768	White colour tray which is placed on red colour cloth.	7713	10640	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p006	transid-baef2155d335613f-001668587185587	Beside that there is a some 2 small bowls with one mayonnaise and one red color sauce.	11404	17709	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p006	transid-964496be0b6a58fc-001668587186332	Got it.	17729	18000	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-0c81fbf068fe3966-001668539526161	see anything	0	665	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-0a5ad020d130912b-001668539526698	okay	1303	1500	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-d198df107594306b-001668539526863	hm	2819	3160	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-828040bf68d98dbd-001668539527034	"Okay, next this dog is sitting on the floor and watching towards some one "	3255	8355	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-9f62df28ad6aa04a-001668539527199	and behind the dog there is brown color ha	8865	11365	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-95944bcff0575f5f-001668539527358		11790	12535	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-217b4e9b05f2cd8c-001668539527520	okay	13065	13607	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-45e12396be1fbf0d-001668539527671		14223	15381	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-2a467d3fbf90aed8-001668539527828	dog	15401	15723	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p007	transid-39212960aef5b47c-001668539527980	Got it!	16047	16597	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p008	transid-c6c213e931e74ad9-001668575075907	Okay next.	2410	3660	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p008	transid-e5578bd9e47a1df0-001668575076376	This uh. It is a small bird. It's having you know some small insect in his mouth okay. It's facing towards the right side.	5590	13610	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p008	transid-81cd6f94937f539b-001668575076817	Uhm.	15055	15650	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p008	transid-fb273f1e7b83ffe5-001668575077029	Towards our right hand and.	15560	17670	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p008	transid-7fdbf4f83e1f6aa5-001668575077238	There is only one branch right?	17805	19339	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p008	transid-d90d2f47bf82c64e-001668575078030	Yeah. Only one branch and back is totally blur.	20019	23000	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-2757f7e9e79c8602-001668370073184	Got it!	160	620	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-ad966b8461150f90-001668370073432	like we can see only mud.	955	2105	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-77f25019ce26757a-001668370073672	okay that.	2460	3023	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-f4d34c665cbe87c0-001668370074135	"Okay, Next"	3772	4912	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-1f315c0dcf78ff3e-001668370074570	there is one you know	5806	7201	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-0ba3c3444f8a02f4-001668370074782	green color bowl	7477	9045	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-1604d441a412f710-001668370074982	"with some sauce in it,"	9822	11370	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-b6d3f652b528a22d-001668370075378	"and there are 1 2 3 4 uh, you can see five bread sticks type."	12192	17170	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-bfbfdd4da7cd1dae-001668370075940	Garlic breads.	17683	18773	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p009	transid-308573ab4d08e8e0-001668370076117	got it.	18763	19453	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-90de9fadb4e11ade-001668590822154	Okay now.	3435	4510	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-efa1071d5b1d5921-001668590822580	This is also small bird.	5499	7280	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-2108a44ffd8a35d7-001668590823219	Okay there are two branches. Okay.	7737	9779	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-f2220766d27612a5-001668590823681	"Two branches, on that branch the bird is standing."	10324	12935	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-6d4502eec9dc231c-001668590824331	 Hmm.	13275	13765	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-c8a8229b7c44fe3a-001668590824612	"And it will, it's body is, is brown."	13745	16818	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-c213b24950d0546a-001668590824958	Light brown and dark brown.	17383	19040	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-7221b0cbfd126bca-001668590825285	And it's facing towards our right hand.	19275	20925	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-e84ca6b8d17d14e3-001668590825543	Got it.	22088	22583	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p010	transid-752db7373f60cd9a-001668590825922	Like it's a back shot.	22713	23833	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p011	transid-6d01d6ce05025e42-001668548280631	from back side yeah.	160	1160	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p011	transid-e4ea6d03549cf03d-001668548281493	"Okay, now this is a black color puppy siting on grass, it is having this a violet color leaves."	3150	10979	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p011	transid-e75b5ae156fc4bab-001668548282253	Thin.	11440	11870	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p011	transid-570af1f35c0ef287-001668548282992	Got it.	12310	13000	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p012	transid-3e4486d1770c6283-001668468132059	"Next,"	2845	4045	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p012	transid-dc9c0e93cf6a0fce-001668468132364	It's photo of the dog near to some bridge okay. It's a sunset time.	6250	10495	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p012	transid-b8fa42200b5bdc0a-001668468132930	"Okay, got it."	10755	11594	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p012	transid-7a6fa16e48053233-001668468133194	It's a	11514	12000	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p013	transid-167e57c4326ca936-001668370989801	dog is yeah	0	1000	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p013	transid-13ce544f64829ef7-001668370991137	Ok next this is the Turkish wheat ok it's uh in one whitely there are three pieces  	2894	9274	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p013	transid-7eae4c0620bcc81d-001668370991721	It's topped with the pizza shoes	10189	12884	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p013	transid-933bd714fcef8700-001668370992517	one placed horizontally one is placed vertically	13389	16550	Speaker1	6gdfvo9y	r00
6gdfvo9y_r00_s0_p013	transid-423a958f1af7fc66-001668370993002		16999	17999	Speaker0	6gdfvo9y	r00
6gdfvo9y_r00_s0_p013	transid-9ec9fe6080019dc4-001668370993463		17072	17999	Speaker1	6gdfvo9y	r00
7ceh6hpk_r00_s0_p000	transid-29a74716b401fdff-001668120975645	"Uh, In this picture I can see a image of a"	2435	5100	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-e0c6a3ffaa8901f8-001668120975924	bird.	5595	6155	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-6c48cd31c0ed2914-001668120976194	"Uh,"	6685	7354	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-078be4ade3ee09dd-001668120976459	Ok.	6779	7280	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-8495939d0052bf85-001668120976709	"uh, the color of the bird is in brown and uh, back I think back part is in brown color and front part is in some stomach part and neck part some in white color. It's facing towards"	7864	21280	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-dbf17628ca8a24fb-001668120976954	"It has been persuade on the hmm,"	21965	24690	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-a1360d4db29ec22d-001668120977645	"uh, some tree, branch."	26295	28800	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-f7e3d814f17bea60-001668120977860	Ok.	29480	29755	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-5139840247785cef-001668120978285	"But there is no leaves anything else. Uh,"	29995	32845	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-ab7a10899d583745-001668120978686	"but it's face, yeah it's seeing towards to the back,"	33460	36360	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-aeca65cd05373916-001668120978875	Background?	33985	34445	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-5bb10cc173445e5f-001668120979070	It's back and background is completely in uh 	37045	40610	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-8d599ff74fbbf322-001668120979257	Ok.	37475	37900	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-4e132f09fd9d9962-001668120979616	grey color. Nothing else is visible than that.	40950	43555	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p000	transid-33b1f55613604a5f-001668120979960	"Ok, got it! Got it!"	42385	43885	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-26b13f546d0b3c59-001668278760597	Okay.	75	470	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-04e37c6f76e304fe-001668278760783	"ah in this picture also I can see a bird pic, birds image."	2585	6835	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-81330e1eef56dc70-001668278760965	"ah it's facing towards to the ah actually ah the body rest ah,"	7495	12720	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-233f2ef871af3278-001668278761319	"complete body is facing towards to the towards opposite to us, opposite to the camera, but it's seeing to the backside, ah right eye is visible, it's facing towards a that head is facing to the right side and it's pursued on the some branch there are some,"	13885	30455	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-3ed28efbfab2e5ab-001668278761491	"ah sharp nails also on that branch,"	31205	34113	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-265e2f6c7fdc229c-001668278761659	Can you see any leaves?	34485	35973	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-73645ca8ea403804-001668278761828	Yeah yeah yeah I can see a leaves.	35968	38228	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-c6957131ab5c173b-001668278761988	Okay.	37213	37798	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p001	transid-26f9040047fbaa79-001668278762148	Got it.	38728	39000	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-78bec9f52ceb6de1-001668205773951	Ok.	810	1071	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-ca431a41815b787f-001668205774548	"Uh,"	2055	2700	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-8efdddac08777710-001668205774842	In this image	4170	5170	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-c9e02307c4f126db-001668205775164	"a bir,"	5729	6320	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-5172dd2818bbe4f8-001668205775808	I think it's a duck. It seems like a duck. It's a it's facing towards to the 	7325	12380	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-2567033199b22ac0-001668205776383	"duck on the,"	12975	14350	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-e9f9ed7f67767e3e-001668205776920	"on the wavy,"	14854	16100	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-7a4a4f1fbe6be3ed-001668205777321	"wavy,"	16645	17400	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-006022d7758aa3aa-001668205777706	wavy water	18369	19369	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-207f32631ac08470-001668205778001	Ok.	20105	20460	Speaker1	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-aec855b09702721f-001668205778372	"Uh, it's opened, opened up it's wings and it's something, some like uh, it's"	20460	26075	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-65c9c4e27a13e3be-001668205778671	"I don't know whether it's starting uh starting to fly or ending, the end of the process."	27100	32140	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-c54ec9a9a2d016a1-001668205779033	"It's, it's going towards to the left."	32610	34580	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-52efa18a70e82cb5-001668205779308	It's opened up it's wings and there are some water	35300	38555	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-38830c89019b6b37-001668205779658	"uh,"	39144	39990	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-a86a80e51d5ab9ad-001668205779996		41140	41615	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-78bec9f52ceb6ff7-001668205780272	"from the back side, back side."	41615	43930	Speaker0	7ceh6hpk	r00
7ceh6hpk_r00_s0_p002	transid-3b473206bc479efd-001668205780548	"Ok, got it, got it!"	42640	43999	Speaker1	7ceh6hpk	r00
